feature,n_subjects,n_victims,n_controls,victim_median,control_median,victim_mean,control_mean,abs_median_diff,rel_median_diff,cliffs_delta,standardized_median_iqr,cliffs_delta_ci_lo,cliffs_delta_ci_hi,cliffs_magnitude,direction,victim_consistency,control_consistency,mannwhitney_u,raw_p,test,fdr_q,adjusted_p,full_cliffs_delta,loso_delta_median,loso_delta_min,loso_delta_max,loso_direction_agreement,loso_max_abs_shift,observed_cliffs_delta,perm_p,n_perm,unit,anatomical_region,family,side,source_signal,rank_score,signature_status,rank
RFootProgressAngles_ax2_tmin_pct__median,31,17,14,50.0,52.0,57.794117647058826,52.464285714285715,2.0,-0.038461538461538464,0.02100840336134454,-0.19393939393939394,-0.40766806722689075,0.4202731092436974,negligible,VICTIMS_HIGHER,0.4117647058823529,0.42857142857142855,121.5,0.9366087931526743,mannwhitneyu_two_sided,0.9960585779461091,0.9960585779461091,0.02100840336134454,0.03571428571428571,-0.05429864253393665,0.09049773755656108,0.6774193548387096,0.0753070458952812,0.02100840336134454,0.917,999,subject,foot,kinematic,right,RFootProgressAngles,0.0008790043531644156,exploratory,305
var_LKneeAngles_ax1_tmax_pct_mad,31,17,14,2.0,2.5,4.970588235294118,5.5,0.5,-0.2,0.025210084033613446,-0.2857142857142857,-0.3908613445378151,0.4412815126050419,negligible,VICTIMS_HIGHER,0.47058823529411764,0.2857142857142857,122.0,0.9190756787039852,mannwhitneyu_two_sided,0.9960585779461091,0.9960585779461091,0.025210084033613446,0.04017857142857143,-0.049773755656108594,0.10407239819004525,0.6451612903225806,0.0788623141564318,0.025210084033613446,0.926,999,subject,mixed,variability,none,LKneeAngles_ax1_tmax_pct,0.0008610654888141214,exploratory,306
sym_AnkleAngles_ax1_max_si,31,17,14,-2.1315070306207256,-4.115511553704562,-4.907235002780681,-5.943519992395417,1.9840045230838363,0.4820796873472369,-0.025210084033613446,0.0660190709931397,-0.44537815126050423,0.42857142857142855,negligible,VICTIMS_LOWER,0.4117647058823529,0.5,116.0,0.9209512705693832,mannwhitneyu_two_sided,0.9960585779461091,0.9960585779461091,-0.025210084033613446,-0.026785714285714284,-0.10407239819004525,0.04072398190045249,0.6451612903225806,0.0788623141564318,-0.025210084033613446,0.914,999,subject,ankle,symmetry,bilateral,LAnkleAngles|RAnkleAngles,0.0008538899430740037,exploratory,307
LKneeAngles_ax1_rom__median,31,17,14,63.08200263977051,63.675114676356316,64.2804629399496,64.32292807102203,0.5931120365858078,-0.009314659888724796,-0.01680672268907563,-0.1341625030945262,-0.43718487394957983,0.4287815126050418,negligible,VICTIMS_LOWER,0.5882352941176471,0.5714285714285714,117.0,0.9525209600525544,mannwhitneyu_two_sided,0.9960585779461091,0.9960585779461091,-0.01680672268907563,-0.004524886877828055,-0.09502262443438914,0.058823529411764705,0.5483870967741935,0.07821590174531351,-0.01680672268907563,0.958,999,subject,knee,kinematic,left,LKneeAngles,0.0008132285172133369,exploratory,308
RFootProgressAngles_ax2_rom__median,31,17,14,15.71806526184082,13.319171905517578,13.35067239929648,14.033538823149033,2.398893356323242,0.18010829602172795,0.01680672268907563,0.3173025264213985,-0.4369747899159664,0.47058823529411764,negligible,VICTIMS_HIGHER,0.5882352941176471,0.7142857142857143,121.0,0.9525209600525544,mannwhitneyu_two_sided,0.9960585779461091,0.9960585779461091,0.01680672268907563,0.004524886877828055,-0.04072398190045249,0.09502262443438914,0.5161290322580645,0.07821590174531351,0.01680672268907563,0.951,999,subject,foot,kinematic,right,RFootProgressAngles,0.0007653915456125523,exploratory,309
RAnkleAngles_ax1_phase_10_20_mean__median,31,17,14,0.32366758957505226,0.595992066990584,-0.8198146797223564,-0.2765539628586599,0.2723244774155318,-0.45692634600090104,-0.01680672268907563,-0.0404261837560011,-0.42058823529411765,0.3697478991596639,negligible,VICTIMS_LOWER,0.5294117647058824,0.5,117.0,0.9525209600525544,mannwhitneyu_two_sided,0.9960585779461091,0.9960585779461091,-0.01680672268907563,-0.017857142857142856,-0.07692307692307693,0.058823529411764705,0.6129032258064516,0.07563025210084033,-0.01680672268907563,0.955,999,subject,ankle,phase,right,RAnkleAngles,0.0007362109929360739,exploratory,310
RHEE_ax3_excursion__median,31,17,14,239.8844108581543,235.22672843933105,240.10494131200454,240.43303503308977,4.657682418823242,0.01980082131705767,-0.01680672268907563,0.22598224046628299,-0.38676470588235295,0.3949579831932773,negligible,VICTIMS_LOWER,0.47058823529411764,0.42857142857142855,117.0,0.9525209600525544,mannwhitneyu_two_sided,0.9960585779461091,0.9960585779461091,-0.01680672268907563,-0.02262443438914027,-0.08035714285714286,0.049773755656108594,0.5806451612903226,0.06658047834518423,-0.01680672268907563,0.943,999,subject,foot,spatial,right,RHEE,0.0006544097714987322,exploratory,311
RKneeAngles_ax3_std__median,31,17,14,4.526611957634742,4.323533388913919,4.856189172741371,5.860874736953251,0.20307856872082297,0.04697051010211736,-0.01680672268907563,0.09769906036911048,-0.4203781512605042,0.3865546218487395,negligible,VICTIMS_LOWER,0.4117647058823529,0.42857142857142855,117.0,0.9525209600525544,mannwhitneyu_two_sided,0.9960585779461091,0.9960585779461091,-0.01680672268907563,-0.026785714285714284,-0.09502262443438914,0.058823529411764705,0.6129032258064516,0.07821590174531351,-0.01680672268907563,0.947,999,subject,knee,kinematic,right,RKneeAngles,0.0006362317222904341,exploratory,312
RFootProgressAngles_ax1_tmin_pct__median,31,17,14,50.0,50.0,49.55882352941177,49.57142857142857,0.0,0.0,-0.01680672268907563,0.0,-0.3908613445378151,0.3406512605042014,negligible,VICTIMS_LOWER,0.47058823529411764,0.07142857142857142,117.0,0.9482738036039455,mannwhitneyu_two_sided,0.9960585779461091,0.9960585779461091,-0.01680672268907563,-0.008928571428571428,-0.09049773755656108,0.05429864253393665,0.5161290322580645,0.07369101486748546,-0.01680672268907563,0.949,999,subject,foot,kinematic,right,RFootProgressAngles,0.0006123132364900418,exploratory,313
LAnkleAngles_ax1_phase_30_40_rom__median,31,17,14,3.318669319152832,3.0158099830150604,3.627381138941821,3.6629773506096432,0.3028593361377716,0.1004238787733528,0.01680672268907563,0.18107384579103933,-0.41197478991596637,0.4287815126050418,negligible,VICTIMS_HIGHER,0.6470588235294118,0.6428571428571429,121.0,0.9525209600525544,mannwhitneyu_two_sided,0.9960585779461091,0.9960585779461091,0.01680672268907563,0.0,-0.049773755656108594,0.08597285067873303,0.3548387096774194,0.0691661279896574,0.01680672268907563,0.947,999,subject,ankle,phase,left,LAnkleAngles,0.0005209446207325436,exploratory,314
RAnkleAngles_ax1_phase_90_100_max__median,31,17,14,12.850042343139648,14.644407033920288,14.805839538574219,14.870801755360194,1.7943646907806396,-0.12252900965019753,0.01680672268907563,-0.19922412269420206,-0.39516806722689074,0.4369747899159664,negligible,VICTIMS_HIGHER,0.35294117647058826,0.42857142857142855,121.0,0.9525209600525544,mannwhitneyu_two_sided,0.9960585779461091,0.9960585779461091,0.01680672268907563,0.03571428571428571,-0.044642857142857144,0.08035714285714286,0.6451612903225806,0.06355042016806724,0.01680672268907563,0.955,999,subject,ankle,phase,right,RAnkleAngles,0.0005166392932884729,exploratory,315
var_stance_pct_sd,31,17,14,0.8352094575871658,0.8182479644161034,0.8458159564523126,0.8463317125562586,0.016961493171062436,0.02072903802842461,-0.01680672268907563,0.09537807443121818,-0.4369747899159664,0.42058823529411726,negligible,VICTIMS_LOWER,0.47058823529411764,0.42857142857142855,117.0,0.9525209600525544,mannwhitneyu_two_sided,0.9960585779461091,0.9960585779461091,-0.01680672268907563,-0.02262443438914027,-0.09502262443438914,0.058823529411764705,0.5806451612903226,0.07821590174531351,-0.01680672268907563,0.959,999,subject,gait_cycle,variability,none,stance_pct,0.0005166392932884729,exploratory,316
coord_left_hip_knee_ax1_corr__median,31,17,14,0.14876600494452985,0.18759283541845992,0.17094115853009986,0.17085579097309148,0.03882683047393007,-0.20697395178936212,0.01680672268907563,-0.37883226879859644,-0.40336134453781514,0.4789915966386555,negligible,VICTIMS_HIGHER,0.4117647058823529,0.35714285714285715,121.0,0.9525209600525544,mannwhitneyu_two_sided,0.9960585779461091,0.9960585779461091,0.01680672268907563,0.03167420814479638,-0.058823529411764705,0.08597285067873303,0.6129032258064516,0.07563025210084033,0.01680672268907563,0.953,999,subject,hip,coordination,left,LHipAngles|LKneeAngles,0.0005089853778323473,exploratory,317
mid_stance_pct__median,31,17,14,31.775700934579437,31.865384615384613,31.812776131529283,31.783876769911945,0.08968368080517664,-0.0028144546782553925,0.012605042016806723,-0.13544445871956773,-0.36134453781512604,0.4328781512605041,negligible,VICTIMS_HIGHER,0.4117647058823529,0.5,120.5,0.9683113661150504,mannwhitneyu_two_sided,0.9960585779461091,0.9960585779461091,0.012605042016806723,0.013392857142857142,-0.049773755656108594,0.07589285714285714,0.6129032258064516,0.06328781512605042,0.012605042016806723,0.967,999,subject,gait_cycle,temporal,ipsilateral,events,0.00047717379171782564,exploratory,318
LHipAngles_ax1_vel_rms__median,31,17,14,107.3853820835449,108.02150914836797,108.55538478036864,109.21500406313818,0.6361270648230715,-0.005888892590357615,-0.008403361344537815,-0.05152931448019757,-0.43718487394957983,0.42899159663865505,negligible,VICTIMS_LOWER,0.5294117647058824,0.5,118.0,0.9841653411945137,mannwhitneyu_two_sided,0.9960585779461091,0.9960585779461091,-0.008403361344537815,-0.008928571428571428,-0.06787330316742081,0.06787330316742081,0.5806451612903226,0.07627666451195862,-0.008403361344537815,0.984,999,subject,hip,kinematic,left,LHipAngles,0.00038747946996635466,exploratory,319
RKneeAngles_ax3_rom__median,31,17,14,18.038105964660645,18.481164932250977,19.98272904797512,21.92913133757455,0.44305896759033203,-0.023973541127657053,-0.008403361344537815,-0.07024849113530891,-0.428781512605042,0.40336134453781514,negligible,VICTIMS_LOWER,0.5882352941176471,0.5,118.0,0.9841653411945137,mannwhitneyu_two_sided,0.9960585779461091,0.9960585779461091,-0.008403361344537815,-0.008928571428571428,-0.08597285067873303,0.06787330316742081,0.5161290322580645,0.07756948933419522,-0.008403361344537815,0.984,999,subject,knee,kinematic,right,RKneeAngles,0.0003826957728062762,exploratory,320
RHipAngles_ax1_phase_70_80_rom__median,31,17,14,13.937704086303711,13.921650886535645,14.322617755216712,14.410218017441887,0.016053199768066406,0.0011531103529964463,0.008403361344537815,0.005560587711804778,-0.42857142857142855,0.42016806722689076,negligible,VICTIMS_HIGHER,0.5294117647058824,0.5,120.0,0.9841653411945137,mannwhitneyu_two_sided,0.9960585779461091,0.9960585779461091,0.008403361344537815,0.008928571428571428,-0.06787330316742081,0.08597285067873303,0.6129032258064516,0.07756948933419522,0.008403361344537815,0.994,999,subject,hip,phase,right,RHipAngles,0.00036810549646803696,exploratory,321
RAJC_ax3_excursion__median,31,17,14,159.44567108154297,159.19208908081055,158.19661353616152,159.8153988974435,0.2535820007324219,0.0015929309188454474,0.008403361344537815,0.011114743106894653,-0.3949579831932773,0.47058823529411764,negligible,VICTIMS_HIGHER,0.5294117647058824,0.5,120.0,0.9841653411945137,mannwhitneyu_two_sided,0.9960585779461091,0.9960585779461091,0.008403361344537815,0.008928571428571428,-0.058823529411764705,0.08597285067873303,0.5483870967741935,0.07756948933419522,0.008403361344537815,0.982,999,subject,ankle,spatial,right,RAJC,0.00034765519110870145,exploratory,322
sym_KneeAngles_ax1_max_si,31,17,14,-1.398686171961135,-2.06627354889402,-2.760410495369389,-3.018859505662491,0.6675873769328848,0.32308760729682345,0.008403361344537815,0.09593841753495351,-0.3953781512605042,0.42016806722689076,negligible,VICTIMS_HIGHER,0.5294117647058824,0.6428571428571429,120.0,0.9841653411945137,mannwhitneyu_two_sided,0.9960585779461091,0.9960585779461091,0.008403361344537815,0.004524886877828055,-0.06787330316742081,0.08597285067873303,0.5806451612903226,0.07756948933419522,0.008403361344537815,0.976,999,subject,knee,symmetry,bilateral,LKneeAngles|RKneeAngles,0.00032935754947140144,exploratory,323
LAnkleAngles_ax3_rom__median,31,17,14,28.498523473739624,28.25709891319275,28.50754368655822,28.90270699773516,0.241424560546875,0.008543855166750967,-0.008403361344537815,0.03962747609967163,-0.42016806722689076,0.42016806722689076,negligible,VICTIMS_LOWER,0.47058823529411764,0.5,118.0,0.9841653411945137,mannwhitneyu_two_sided,0.9960585779461091,0.9960585779461091,-0.008403361344537815,-0.008928571428571428,-0.07692307692307693,0.05357142857142857,0.5483870967741935,0.06851971557853911,-0.008403361344537815,0.987,999,subject,ankle,kinematic,left,LAnkleAngles,0.00032529140688533474,exploratory,324
RFootProgressAngles_ax3_min__median,31,17,14,-14.273764610290527,-13.69623589515686,-15.086203617208144,-14.28218868800572,0.577528715133667,-0.04216696613248955,0.008403361344537815,-0.07784778925697224,-0.3949579831932773,0.43718487394957967,negligible,VICTIMS_HIGHER,0.47058823529411764,0.42857142857142855,120.0,0.9841653411945137,mannwhitneyu_two_sided,0.9960585779461091,0.9960585779461091,0.008403361344537815,0.013574660633484163,-0.05357142857142857,0.07142857142857142,0.5483870967741935,0.06302521008403361,0.008403361344537815,0.984,999,subject,foot,kinematic,right,RFootProgressAngles,0.00032529140688533474,exploratory,325
RKneeAngles_ax3_tmin_pct__median,31,17,14,51.5,46.5,52.61764705882353,53.92857142857143,5.0,0.10752688172043011,-0.008403361344537815,0.39603960396039606,-0.41186974789915964,0.41186974789915953,negligible,VICTIMS_LOWER,0.4117647058823529,0.42857142857142855,118.0,0.9841124080861574,mannwhitneyu_two_sided,0.9960585779461091,0.9960585779461091,-0.008403361344537815,-0.02262443438914027,-0.06787330316742081,0.06787330316742081,0.6129032258064516,0.07627666451195862,-0.008403361344537815,0.979,999,subject,knee,kinematic,right,RKneeAngles,0.00031811586114521704,exploratory,326
LFootProgressAngles_ax1_peak_vel__median,31,17,14,535.9419072684229,518.4329539246856,528.6206584321772,525.9157219137279,17.50895334373729,0.03377284027025965,0.008403361344537815,0.29984875731090815,-0.4117647058823529,0.44537815126050423,negligible,VICTIMS_HIGHER,0.5882352941176471,0.5714285714285714,120.0,0.9841653411945137,mannwhitneyu_two_sided,0.9960585779461091,0.9960585779461091,0.008403361344537815,0.0,-0.058823529411764705,0.07142857142857142,0.41935483870967744,0.06722689075630252,0.008403361344537815,0.984,999,subject,foot,kinematic,left,LFootProgressAngles,0.00031094031540509945,exploratory,327
LASI_ax3_excursion__median,31,17,14,48.940155029296875,50.966766357421875,49.664173799402576,49.60894121442522,2.026611328125,-0.039763388438510995,0.008403361344537815,-0.2046544022361347,-0.38676470588235295,0.4369747899159664,negligible,VICTIMS_HIGHER,0.4117647058823529,0.42857142857142855,120.0,0.9841653411945137,mannwhitneyu_two_sided,0.9960585779461091,0.9960585779461091,0.008403361344537815,0.017857142857142856,-0.06787330316742081,0.07692307692307693,0.5806451612903226,0.07627666451195862,0.008403361344537815,0.983,999,subject,pelvis,spatial,left,LASI,0.00028630427503069535,exploratory,328
sym_AnkleAngles_ax1_max_absdiff,31,17,14,2.4390697479248047,3.2372984886169434,3.2300951340619255,3.508812734058925,0.7982287406921387,-0.24657248736836818,-0.008403361344537815,-0.2743338393288403,-0.44537815126050423,0.3951680672268906,negligible,VICTIMS_LOWER,0.5882352941176471,0.6428571428571429,118.0,0.9841653411945137,mannwhitneyu_two_sided,0.9960585779461091,0.9960585779461091,-0.008403361344537815,0.004524886877828055,-0.08597285067873303,0.06787330316742081,0.41935483870967744,0.07756948933419522,-0.008403361344537815,0.985,999,subject,ankle,symmetry,bilateral,LAnkleAngles|RAnkleAngles,0.0002642992680943345,exploratory,329
coord_left_knee_ankle_ax1_lag_pct__median,31,17,14,-6.0,-5.5,-5.352941176470588,-5.464285714285714,0.5,-0.09090909090909091,-0.008403361344537815,-0.5,-0.4161764705882353,0.3697478991596639,negligible,VICTIMS_LOWER,0.5294117647058824,0.5,118.0,0.9837815474238981,mannwhitneyu_two_sided,0.9960585779461091,0.9960585779461091,-0.008403361344537815,0.008928571428571428,-0.08597285067873303,0.05429864253393665,0.4838709677419355,0.07756948933419522,-0.008403361344537815,0.986,999,subject,knee,coordination,left,LKneeAngles|LAnkleAngles,0.00025831964664423644,exploratory,330
var_RKneeAngles_ax1_rom_sd,31,17,14,1.8066628637378046,1.7935133943400996,1.7996058789729668,1.9101831070730568,0.013149469397705005,0.007331681736641384,-0.008403361344537815,0.023749227486943057,-0.4203781512605042,0.4035714285714284,negligible,VICTIMS_LOWER,0.47058823529411764,0.5,118.0,0.9841653411945137,mannwhitneyu_two_sided,0.9960585779461091,0.9960585779461091,-0.008403361344537815,-0.008928571428571428,-0.07692307692307693,0.06787330316742081,0.5161290322580645,0.07627666451195862,-0.008403361344537815,0.981,999,subject,mixed,variability,none,RKneeAngles_ax1_rom,0.0002296174636837657,exploratory,331
LHipAngles_ax3_peak_acc__median,31,17,14,5511.934376578139,5475.879911463406,7096.7642002524235,7076.96984932677,36.05446511473292,0.006584232250830628,0.0,0.006595037270038728,-0.3949579831932773,0.44537815126050423,negligible,TIED,,,119.0,1.0,mannwhitneyu_two_sided,1.0,1.0,0.0,0.0,-0.07692307692307693,0.07692307692307693,0.06451612903225806,0.07692307692307693,0.0,1.0,999,subject,hip,kinematic,left,LHipAngles,0.0,exploratory,332
LHipAngles_ax1_phase_50_60_rom__median,31,17,14,2.637831300497055,2.3126277923583984,2.4898375860031914,2.5167122073471546,0.3252035081386566,0.14062077313661306,0.0,0.33535598142938755,-0.3865546218487395,0.4369747899159664,negligible,TIED,,,119.0,1.0,mannwhitneyu_two_sided,1.0,1.0,0.0,-0.013574660633484163,-0.07692307692307693,0.07692307692307693,0.0,0.07692307692307693,0.0,1.0,999,subject,hip,phase,left,LHipAngles,0.0,exploratory,333
sym_KneeAngles_ax1_max_absdiff,31,17,14,3.1287269592285156,2.1794586181640625,3.250390557681813,3.7251792635236467,0.9492683410644531,0.43555235834856093,0.0,0.24802621894634208,-0.428781512605042,0.44537815126050423,negligible,TIED,,,119.0,1.0,mannwhitneyu_two_sided,1.0,1.0,0.0,-0.013574660633484163,-0.06787330316742081,0.07692307692307693,0.03225806451612903,0.07692307692307693,0.0,1.0,999,subject,knee,symmetry,bilateral,LKneeAngles|RKneeAngles,0.0,exploratory,334
sym_KJC_path3d_si,31,17,14,-0.316250707166987,-0.3098892772449916,-0.057093724061739425,-0.02428104340600202,0.0063614299219953985,-0.02052807369958204,0.0,-0.004860806685356184,-0.43718487394957983,0.4119747899159662,negligible,TIED,,,119.0,1.0,mannwhitneyu_two_sided,1.0,1.0,0.0,0.0,-0.0625,0.06787330316742081,0.0967741935483871,0.06787330316742081,0.0,1.0,999,subject,knee,symmetry,bilateral,LKJC|RKJC,0.0,exploratory,335
