channel,time_percent,victim_median,control_median,difference,effect_size,t_stat,victim_consistency,control_consistency,n_victim,n_control,level
HipAngles_ax1_LminusR,17,-11.485126495361328,7.457132339477539,-18.942258834838867,-0.09243697478991597,-0.7233904852005804,0.6470588235294118,0.6428571428571429,17,14,primary_asymmetry
HipAngles_ax1_LminusR,18,-8.097845077514648,6.080712795257568,-14.178557872772217,-0.10084033613445378,-0.6966787608809494,0.6470588235294118,0.6428571428571429,17,14,primary_asymmetry
HipAngles_ax1_LminusR,19,-4.735709071159363,4.802095413208008,-9.53780448436737,-0.1092436974789916,-0.6722096499282825,0.7058823529411765,0.6428571428571429,17,14,primary_asymmetry
HipAngles_ax1_LminusR,20,-4.6886608600616455,3.210143566131592,-7.898804426193237,-0.12605042016806722,-0.6344633724777098,0.7058823529411765,0.6428571428571429,17,14,primary_asymmetry
HipAngles_ax1_LminusR,21,-4.325382232666016,1.3923234939575195,-5.717705726623535,-0.13445378151260504,-0.5915115849002349,0.6470588235294118,0.7142857142857143,17,14,primary_asymmetry
HipAngles_ax1_LminusR,22,-2.293548583984375,-0.9204995632171631,-1.373049020767212,-0.12605042016806722,-0.5121048641240036,0.5294117647058824,0.6428571428571429,17,14,primary_asymmetry
HipAngles_ax1_LminusR,23,-1.1562881469726562,-2.068629264831543,0.9123411178588867,-0.03361344537815126,-0.17345900752336163,0.5882352941176471,0.5714285714285714,17,14,primary_asymmetry
HipAngles_ax1_LminusR,24,-0.6035079956054688,-0.8520259857177734,0.2485179901123047,-0.08403361344537816,-0.28427548290515603,0.5294117647058824,0.5,17,14,primary_asymmetry
HipAngles_ax1_LminusR,25,-1.1928482055664062,-1.1159238815307617,-0.07692432403564453,-0.11764705882352941,-0.7342525429632509,0.5294117647058824,0.5,17,14,primary_asymmetry
HipAngles_ax1_LminusR,26,-1.3543195724487305,-1.3819446563720703,0.027625083923339844,-0.09243697478991597,-0.33570570535761,0.5294117647058824,0.5,17,14,primary_asymmetry
HipAngles_ax1_LminusR,27,-1.1445999145507812,-1.0182018280029297,-0.12639808654785156,-0.01680672268907563,0.02567673564095454,0.5294117647058824,0.5,17,14,primary_asymmetry
HipAngles_ax1_LminusR,28,1.5162220001220703,-1.1628761291503906,2.679098129272461,0.11764705882352941,0.43840232984184335,0.5882352941176471,0.5714285714285714,17,14,primary_asymmetry
HipAngles_ax1_LminusR,29,2.4726028442382812,-2.015435218811035,4.488038063049316,0.15126050420168066,0.5790285260645466,0.5882352941176471,0.5714285714285714,17,14,primary_asymmetry
HipAngles_ax1_LminusR,30,2.6437129974365234,-3.3825836181640625,6.026296615600586,0.14285714285714285,0.6532321077021874,0.6470588235294118,0.5714285714285714,17,14,primary_asymmetry
HipAngles_ax1_LminusR,31,3.8984031677246094,-4.549745321273804,8.448148488998413,0.13445378151260504,0.6844471683253996,0.6470588235294118,0.5714285714285714,17,14,primary_asymmetry
HipAngles_ax1_LminusR,32,6.811321258544922,-5.640857458114624,12.452178716659546,0.14285714285714285,0.7142114695332286,0.6470588235294118,0.6428571428571429,17,14,primary_asymmetry
HipAngles_ax1_LminusR,33,9.631874084472656,-6.487921476364136,16.119795560836792,0.13445378151260504,0.7293881692669811,0.6470588235294118,0.6428571428571429,17,14,primary_asymmetry
